"","forecast_date","target","target_end_date","location","type","quantile","value"
"954","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.75,30.9774363509716
"955","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.8,33.1488332817389
"956","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.85,35.3943488849307
"957","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.9,38.7641588450819
"958","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.95,43.7595776564296
"959","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.975,49.4799697203179
"960","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","20","quantile",0.99,56.7999348512503
"961","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","point",NA,10.4284880763585
"962","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.01,0
"963","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.025,0
"964","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.05,0
"965","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.1,1.30904982172002
"966","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.15,2.55593195046535
"967","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.2,3.39945215706387
"968","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.25,4.26137799213749
"969","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.3,5.26454497474717
"970","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.35,6.16352931127656
"971","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.4,6.95676572643264
"972","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.45,7.7609642361194
"973","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.5,8.52852603650055
"974","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.55,9.37825646422202
"975","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.6,10.2771856784486
"976","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.65,11.2084877997704
"977","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.7,12.3313550841408
"978","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.75,13.5532618269933
"979","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.8,15.1313472083776
"980","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.85,17.0266756639482
"981","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.9,19.8806484804431
"982","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.95,25.3158580426197
"983","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.975,34.5835771292957
"984","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","17","quantile",0.99,55.6620821774372
"985","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","point",NA,38.853296720921
"986","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.01,11.2262267328274
"987","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.025,14.4101385969634
"988","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.05,17.3867695571244
"989","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.1,20.8520088222986
"990","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.15,23.3793806646512
"991","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.2,25.3490420814164
"992","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.25,27.3718738249576
"993","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.3,29.5595395477778
"994","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.35,31.298899968679
"995","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.4,32.9344235347629
"996","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.45,34.5511387489823
"997","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.5,36.5051770614127
"998","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.55,38.4600485204383
"999","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.6,40.4720935401912
"1000","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.65,42.4459231299016
"1001","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.7,44.387240339614
"1002","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.75,46.7577390880402
"1003","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.8,49.9413280821652
"1004","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.85,54.5308044171515
"1005","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.9,60.1422731187921
"1006","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.95,68.9445169037442
"1007","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.975,77.3024049535361
"1008","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","17","quantile",0.99,86.6280190107369
"1009","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","point",NA,73.6433298627789
"1010","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.01,26.7156479102828
"1011","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.025,32.418580297068
"1012","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.05,37.1268403997982
"1013","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.1,43.824004455965
"1014","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.15,48.4836479655877
"1015","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.2,52.3519842904601
"1016","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.25,56.0914807955905
"1017","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.3,58.7665378769422
"1018","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.35,61.9184890567443
"1019","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.4,64.9294348692635
"1020","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.45,68.139245782802
"1021","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.5,70.9660809673725
"1022","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.55,74.4345337950671
"1023","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.6,77.4608110153788
"1024","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.65,80.7606240282249
"1025","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.7,84.8051042874416
"1026","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.75,89.6257093525594
"1027","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.8,93.7824367215344
"1028","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.85,99.117337088297
"1029","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.9,106.135237042195
"1030","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.95,117.622586670534
"1031","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.975,129.768598704729
"1032","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","17","quantile",0.99,141.229485559877
"1033","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","point",NA,120.699311453646
"1034","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.01,52.8787353115155
"1035","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.025,64.9669467805265
"1036","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.05,73.3722070666677
"1037","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.1,82.8337463832058
"1038","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.15,89.1112765252202
"1039","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.2,94.5520220499683
"1040","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.25,99.3163129001868
"1041","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.3,103.090581064741
"1042","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.35,107.224868417875
"1043","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.4,110.856104545721
"1044","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.45,114.285052910033
"1045","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.5,118.354469229497
"1046","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.55,122.151771087072
"1047","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.6,125.443649945282
"1048","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.65,129.948812050944
"1049","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.7,134.523687264406
"1050","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.75,139.026509561548
"1051","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.8,144.965402758776
"1052","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.85,151.736514159619
"1053","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.9,159.936185875199
"1054","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.95,176.698018610747
"1055","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.975,190.580494547812
"1056","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","17","quantile",0.99,213.598701960914
"1057","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","point",NA,4.98545892510435
"1058","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.01,0
"1059","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.025,0
"1060","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.05,0
"1061","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.1,0
"1062","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.15,0
"1063","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.2,0
"1064","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.25,0.528492139379446
"1065","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.3,1.44400127316307
"1066","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.35,2.36696137586782
"1067","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.4,3.21984712718287
"1068","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.45,4.01800644587198
"1069","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.5,4.75646468032822
"1070","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.55,5.62629324599078
"1071","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.6,6.39839014646747
"1072","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.65,7.1835564904023
"1073","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.7,8.23351966429312
"1074","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.75,9.4484050215935
"1075","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.8,10.5459450793299
"1076","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.85,11.9298958432543
"1077","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.9,13.9343140814918
"1078","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.95,17.187408724981
"1079","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.975,19.3974329799102
"1080","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","29","quantile",0.99,21.9338042308021
"1081","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","point",NA,17.0074526837059
"1082","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.01,0
"1083","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.025,0
"1084","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.05,1.69178432686867
"1085","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.1,5.14319706659206
"1086","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.15,7.15107000508794
"1087","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.2,8.80125239237906
"1088","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.25,10.1936459065782
"1089","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.3,11.3923955549428
"1090","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.35,12.655534599418
"1091","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.4,13.8257844593879
"1092","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.45,15.1023857743623
"1093","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.5,16.2765564867937
"1094","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.55,17.4419675578631
"1095","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.6,18.644688710363
"1096","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.65,20.0625603767004
"1097","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.7,21.6461369517438
"1098","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.75,23.3420180348102
"1099","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.8,25.1616139422511
"1100","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.85,27.3854482710367
"1101","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.9,30.0332944405566
"1102","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.95,34.3867719766967
"1103","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.975,38.707446539543
"1104","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","29","quantile",0.99,43.9331139698804
"1105","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","point",NA,29.7517627880892
"1106","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.01,3.76730951031869
"1107","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.025,6.9752999478006
"1108","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.05,10.187010883765
"1109","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.1,13.7952506891834
"1110","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.15,15.9725932368181
"1111","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.2,17.9081377274308
"1112","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.25,19.7386927489709
"1113","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.3,21.3688252584926
"1114","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.35,22.9994642628804
"1115","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.4,24.7732014794982
"1116","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.45,26.5154258677002
"1117","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.5,28.0757057876448
"1118","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.55,29.5774764138324
"1119","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.6,31.303263290388
"1120","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.65,33.1392786732334
"1121","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.7,35.3099723717036
"1122","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.75,37.9117767266632
"1123","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.8,40.3849887909425
"1124","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.85,44.4086390660051
"1125","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.9,48.8584924442934
"1126","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.95,55.5718703320127
"1127","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.975,62.2923682645482
"1128","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","29","quantile",0.99,68.2397143712715
"1129","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","point",NA,53.2561921641569
"1130","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.01,18.7425617041633
"1131","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.025,22.195215262053
"1132","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.05,25.9879085681489
"1133","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.1,30.2420549718343
"1134","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.15,34.1276969722403
"1135","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.2,36.8965061565797
"1136","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.25,39.5884915927809
"1137","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.3,42.3880831573696
"1138","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.35,44.9594201787948
"1139","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.4,47.1744342340787
"1140","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.45,49.5845926383131
"1141","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.5,51.5025439735008
"1142","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.55,53.7943758300315
"1143","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.6,56.5448585066242
"1144","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.65,58.9469712886222
"1145","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.7,61.3810490071846
"1146","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.75,64.5928613160923
"1147","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.8,68.1018335228392
"1148","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.85,72.7367543283739
"1149","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.9,77.8533165690824
"1150","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.95,86.3854152711572
"1151","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.975,95.6297888663285
"1152","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","29","quantile",0.99,105.201197114241
"1153","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","point",NA,27.1046314037871
"1154","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.01,0
"1155","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.025,0
"1156","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.05,0
"1157","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.1,0.266852923356299
"1158","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.15,1.11953895097117
"1159","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.2,1.86680586926486
"1160","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.25,2.78682812698436
"1161","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.3,3.975096570868
"1162","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.35,6.95899969052387
"1163","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.4,12.8431188271972
"1164","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.45,18.0123393541955
"1165","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.5,23.9231836165358
"1166","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.55,28.1394224248771
"1167","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.6,32.5287742870367
"1168","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.65,36.2384746380651
"1169","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.7,41.0353518332826
"1170","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.75,45.6916198707468
"1171","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.8,50.5660344588548
"1172","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.85,56.0750093433036
"1173","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.9,62.9831783989051
"1174","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.95,74.8175220382954
"1175","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.975,83.1478910343613
"1176","2023-02-13","1 wk ahead inc flu hosp","2023-02-18","41","quantile",0.99,99.8149262823376
"1177","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","point",NA,29.8799135387309
"1178","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.01,0
"1179","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.025,0
"1180","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.05,0.583973524482342
"1181","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.1,2.13169822427606
"1182","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.15,3.55267844656541
"1183","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.2,4.80736643126814
"1184","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.25,6.48737556893184
"1185","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.3,8.57517340846865
"1186","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.35,11.8125952997505
"1187","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.4,16.6193565922101
"1188","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.45,21.2019291852516
"1189","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.5,25.2520202233895
"1190","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.55,29.8586901728728
"1191","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.6,34.0553116217647
"1192","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.65,37.9961550430235
"1193","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.7,42.8751417535418
"1194","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.75,47.2868077156821
"1195","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.8,52.3089427061069
"1196","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.85,58.037845187895
"1197","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.9,66.6015906569962
"1198","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.95,77.6373571422357
"1199","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.975,90.0111163383853
"1200","2023-02-13","2 wk ahead inc flu hosp","2023-02-25","41","quantile",0.99,102.290338936652
"1201","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","point",NA,33.2445167617866
"1202","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.01,0
"1203","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.025,1.32548779825584
"1204","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.05,3.40205223693543
"1205","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.1,5.87042071652224
"1206","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.15,7.66681488558363
"1207","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.2,9.80427012694088
"1208","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.25,11.6762799840273
"1209","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.3,14.1843384189158
"1210","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.35,17.0636089005631
"1211","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.4,20.3546465491338
"1212","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.45,24.5827663794286
"1213","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.5,28.8568204602438
"1214","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.55,32.8446498735227
"1215","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.6,36.9124117166238
"1216","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.65,40.5960640147905
"1217","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.7,44.3954443030994
"1218","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.75,49.3258657524567
"1219","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.8,54.0023232449193
"1220","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.85,60.5684978989695
"1221","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.9,68.9378375018655
"1222","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.95,79.0546217454172
"1223","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.975,91.2490148292717
"1224","2023-02-13","3 wk ahead inc flu hosp","2023-03-04","41","quantile",0.99,108.445703533448
"1225","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","point",NA,39.3401208929743
"1226","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.01,1.13843466292637
"1227","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.025,4.86248284199406
"1228","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.05,7.59630476566964
"1229","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.1,10.9560193882218
"1230","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.15,13.5677379512681
"1231","2023-02-13","4 wk ahead inc flu hosp","2023-03-11","41","quantile",0.2,16.2658566027693
